word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x779779,3,149,29.8,5.0,149,32,45,RNA processing,20.38,1.0293743502503335e-25,22,2,RNA processing(20.38x); Nuc acid bind(8.19x)
0x8289,2,273,54.4,5.0,273,41,98,Unclassified,0,1.0,0,0,
0x72CB2C,3,100,20.0,5.0,100,12,19,Chromatin,16.41,4.613466614886889e-08,7,2,Chromatin(16.41x); Transcription(4.86x)
0x7DF5DF,3,41,8.2,5.0,41,7,15,Unclassified,0,1.0,0,0,
0x7DCB2C,3,30,6.0,5.0,30,8,8,Chromatin,24.61,5.275038085396979e-10,7,2,Chromatin(24.61x); Transcription(4.86x)
0xDF7DF5,3,126,25.2,5.0,126,14,50,Unclassified,0,1.0,0,0,
0x5D75D75D75,5,299,59.8,5.0,299,26,62,Chromatin,5.41,0.001962948791265161,5,1,Chromatin(5.41x)
0x75D75D75D7,5,195,39.0,5.0,195,23,51,Chromatin,6.11,0.00109607395925483,5,2,Chromatin(6.11x); DNA repair(5.0x)
0x5D75D75D,4,750,150.0,5.0,750,69,163,Chromatin,4.48,2.8302224754317626e-05,11,2,Chromatin(4.48x); Transcription(1.83x)
0x75D75D75,4,479,95.8,5.0,479,50,104,Chromatin,4.5,0.0003436444890472472,8,3,Chromatin(4.5x); RNA processing(3.56x); Transcription(1.94x)
0x08208208,4,27,5.4,5.0,27,7,17,Unclassified,0,1.0,0,0,
0x20820820,4,49,9.8,5.0,49,9,25,Unclassified,0,1.0,0,0,
0x8A28A28A,4,423,84.6,5.0,423,47,119,Transcription,1.86,0.00399049951254245,18,1,Transcription(1.86x)
0xF62F62,3,55,11.0,5.0,55,15,24,Kinase,10.67,1.0690509422986532e-11,12,1,Kinase(10.67x)
0xA28628,3,118,23.6,5.0,118,12,35,Unclassified,0,1.0,0,0,
0x8A98A2,3,37,7.4,5.0,37,5,8,Structural,20.76,0.003553992191532946,2,1,Structural(20.76x)
0x5D7568,3,29,5.8,5.0,29,5,10,Unclassified,0,1.0,0,0,
0xDF7D75,3,53,10.6,5.0,53,8,16,Unclassified,0,1.0,0,0,
0xF5D77D,3,100,20.0,5.0,100,11,21,Methylation,15.22,0.0008407077756562867,3,2,Methylation(15.22x); Chromatin(12.78x)
0xD77D5B,3,21,4.2,5.0,21,6,8,Methylation,18.6,0.004570565337126574,2,2,Methylation(18.6x); Chromatin(14.06x)
0xC96CB2,3,28,5.6,5.0,28,5,10,Unclassified,0,1.0,0,0,
0xF4DF7D,3,38,7.6,5.0,38,5,10,Methylation,33.48,5.51741276685053e-05,3,2,Methylation(33.48x); Chromatin(16.87x)
0xD77D76,3,21,4.2,5.0,21,5,8,Unclassified,0,1.0,0,0,
0x7D37DF,3,98,19.6,5.0,98,5,12,Methylation,33.48,5.51741276685053e-05,3,2,Methylation(33.48x); Chromatin(16.87x)
0xF7DF5D,3,63,12.6,5.0,63,7,21,Methylation,15.94,0.006323573878647882,2,3,Methylation(15.94x); Chromatin(12.05x); Transcription(3.47x)
0xDF6DF7,3,37,7.4,5.0,37,6,13,Chromatin,14.06,0.0008232427731061284,3,1,Chromatin(14.06x)
0xDF56F6,3,47,9.4,5.0,47,7,14,Methylation,15.94,0.006323573878647882,2,1,Methylation(15.94x)
0xF72CB2,3,56,11.2,5.0,56,10,12,Chromatin,19.69,7.436843268211894e-09,7,2,Chromatin(19.69x); Transcription(4.37x)
0xD75DB5,3,95,19.0,5.0,95,8,16,Unclassified,0,1.0,0,0,
0x77975D,3,78,15.6,5.0,78,8,16,Unclassified,0,1.0,0,0,
0xB2CB2C96,4,24,4.8,5.0,24,6,7,Transcription,4.05,0.0018359526442447652,5,1,Transcription(4.05x)
0xCB2CA9,3,42,8.4,5.0,42,5,6,Chromatin,16.87,0.00042276870904518185,3,2,Chromatin(16.87x); Transcription(4.86x)
0xCB2C96,3,82,16.4,5.0,82,18,22,Transcription,2.97,0.00020689244440434562,11,1,Transcription(2.97x)
0xB2CB25,3,25,5.0,5.0,25,8,11,Transcription,3.64,0.001444001908202713,6,1,Transcription(3.64x)
0xCB25B2,3,25,5.0,5.0,25,5,9,Transcription,3.88,0.007500360578701421,4,1,Transcription(3.88x)
0x4D34D34D,4,99,19.8,5.0,99,8,24,Unclassified,0,1.0,0,0,
0x34D34D,3,172,34.4,5.0,172,14,37,Unclassified,0,1.0,0,0,
0x4D34D3,3,204,40.8,5.0,204,11,35,Unclassified,0,1.0,0,0,
0x828828,3,45,9.0,5.0,45,5,16,Unclassified,0,1.0,0,0,
0x288288,3,88,17.6,5.0,88,8,26,Ion channel,7.66,0.0010185534963105857,4,2,Ion channel(7.66x); Transport(5.37x)
0x286186,3,31,6.2,5.0,31,6,12,Chromatin,14.06,0.0008232427731061284,3,1,Chromatin(14.06x)
0x582896,3,36,7.2,5.0,36,6,12,Unclassified,0,1.0,0,0,
0x5968AD,3,70,14.0,5.0,70,6,10,Structural,17.3,0.005263506507095355,2,1,Structural(17.3x)
0x75D89D,3,30,6.0,5.0,30,7,15,Unclassified,0,1.0,0,0,
0xA69A69A6,4,176,35.2,5.0,176,21,36,Nuc acid bind,6.24,7.98148905474526e-09,13,2,Nuc acid bind(6.24x); RNA processing(5.65x)
0xA69A69,3,386,77.2,5.0,386,68,102,Nuc acid bind,3.26,3.107805801795733e-07,22,2,Nuc acid bind(3.26x); Transcription(1.64x)
0x5DA5D7,3,63,12.6,5.0,63,9,21,Unclassified,0,1.0,0,0,
0x9F7DA7DF69,5,98,19.6,5.0,98,10,21,Structural,41.53,7.188930123063806e-13,8,1,Structural(41.53x)
0x7DA7DF69F7,5,47,9.4,5.0,47,5,10,Structural,20.76,0.003553992191532946,2,1,Structural(20.76x)
0xDF69F7DA7D,5,46,9.2,5.0,46,5,11,Structural,20.76,0.003553992191532946,2,2,Structural(20.76x); Cell adhesion(13.64x)
0x69F7DA7DF6,5,51,10.2,5.0,51,8,16,Structural,32.44,1.3489688143559615e-07,5,1,Structural(32.44x)
0x7DF69F7DA7,5,70,14.0,5.0,70,6,15,Structural,25.96,0.00013496356040813243,3,2,Structural(25.96x); Cell adhesion(11.37x)
0xDA7DF69F7D,5,62,12.4,5.0,62,8,16,Structural,32.44,1.3489688143559615e-07,5,2,Structural(32.44x); Cell adhesion(8.52x)
0xA7DF69F7DA,5,64,12.8,5.0,64,10,17,Structural,36.34,1.0139567959755331e-10,7,2,Structural(36.34x); Cell adhesion(6.82x)
0xF69F7DA7DF,5,41,8.2,5.0,41,5,11,Structural,31.15,6.845459681147183e-05,3,1,Structural(31.15x)
0x7DA7DF69,4,138,27.6,5.0,138,20,34,Structural,36.34,2.154825996603748e-20,14,2,Structural(36.34x); Cell adhesion(5.68x)
0xF7DA7DF69F,5,40,8.0,5.0,40,7,12,Structural,37.08,5.139058072912177e-08,5,1,Structural(37.08x)
0x69F7DA7D,4,148,29.6,5.0,148,26,45,Structural,35.94,8.445049535870642e-26,18,2,Structural(35.94x); Cell adhesion(6.12x)
0x695BDA7D,4,37,7.4,5.0,37,8,15,Structural,38.93,1.2868003052371783e-09,6,1,Structural(38.93x)
0x9F7DA7DF,4,98,19.6,5.0,98,10,21,Structural,41.53,7.188930123063806e-13,8,1,Structural(41.53x)
0x7DF69F7D,4,106,21.2,5.0,106,13,31,Structural,35.94,2.0444446003126892e-13,9,1,Structural(35.94x)
0xF69F7DA7,4,111,22.2,5.0,111,16,31,Structural,35.69,4.1420859069046967e-16,11,2,Structural(35.69x); Cell adhesion(7.1x)
0xDA7DF69F,4,116,23.2,5.0,116,20,36,Structural,31.15,2.0696852264837937e-16,12,2,Structural(31.15x); Cell adhesion(7.96x)
0xA7DF69F7,4,102,20.4,5.0,102,16,26,Structural,29.2,3.111197602671913e-12,9,2,Structural(29.2x); Cell adhesion(8.52x)
0xDF69F7DA,4,68,13.6,5.0,68,11,18,Structural,37.75,2.592578411149233e-12,8,1,Structural(37.75x)
0xDA7D0A98,4,56,11.2,5.0,56,6,11,Structural,17.3,0.005263506507095355,2,2,Structural(17.3x); Cell adhesion(15.15x)
0xF7DA7DF6,4,65,13.0,5.0,65,11,21,Structural,37.75,2.592578411149233e-12,8,1,Structural(37.75x)
0x2A62F6,3,63,12.6,5.0,63,8,15,Structural,32.44,1.3489688143559615e-07,5,2,Structural(32.44x); Cell adhesion(8.52x)
0x9F7DA7,3,214,42.8,5.0,214,30,51,Structural,27.69,2.2638155337390853e-20,16,2,Structural(27.69x); Cell adhesion(8.34x)
0xA7DF69,3,353,70.6,5.0,353,39,76,Structural,29.28,2.1946354489155926e-28,22,2,Structural(29.28x); Cell adhesion(6.99x)
0x69F7DA,3,263,52.6,5.0,263,37,69,Structural,30.87,4.163884024391943e-29,22,2,Structural(30.87x); Cell adhesion(6.76x)
0x2A62E6,3,27,5.4,5.0,27,7,13,Cell adhesion,16.24,3.146825629012547e-06,5,2,Cell adhesion(16.24x); Structural(14.83x)
0x975D75,3,33,6.6,5.0,33,6,13,Chromatin,14.06,0.0008232427731061284,3,1,Chromatin(14.06x)
0x7DA7DF,3,130,26.0,5.0,130,23,36,Structural,31.6,4.31858517593233e-19,14,2,Structural(31.6x); Cell adhesion(5.93x)
0xF69F7D,3,163,32.6,5.0,163,30,55,Structural,31.15,4.371765972329707e-24,18,2,Structural(31.15x); Cell adhesion(5.3x)
0x695BDA,3,195,39.0,5.0,195,30,54,Structural,34.61,4.826104542779726e-28,20,2,Structural(34.61x); Cell adhesion(6.82x)
0x0A9882A6,4,22,4.4,5.0,22,7,11,Structural,22.25,0.00023283276316904137,3,2,Structural(22.25x); Cell adhesion(12.99x)
0xA45F69,3,101,20.2,5.0,101,10,23,Structural,25.96,5.881952746909e-07,5,2,Structural(25.96x); Cell adhesion(11.37x)
0xF7DA7D,3,192,38.4,5.0,192,32,58,Structural,30.82,3.0351120031527095e-25,19,2,Structural(30.82x); Cell adhesion(6.39x)
0x7DF69F,3,209,41.8,5.0,209,30,57,Structural,29.42,3.368251173587871e-22,17,2,Structural(29.42x); Cell adhesion(5.3x)
0xDA7DF6,3,202,40.4,5.0,202,34,58,Structural,30.54,2.0914249227472396e-26,20,2,Structural(30.54x); Cell adhesion(7.35x)
0xA620A9,3,155,31.0,5.0,155,19,34,Structural,38.25,6.5746090685480966e-21,14,2,Structural(38.25x); Cell adhesion(5.98x)
0xDF69F7,3,142,28.4,5.0,142,18,30,Structural,28.84,2.1539437134718564e-13,10,2,Structural(28.84x); Cell adhesion(6.31x)
0xDA7DCA,3,27,5.4,5.0,27,9,14,Structural,34.61,3.798557057735774e-09,6,1,Structural(34.61x)
0x7DCA9F,3,27,5.4,5.0,27,9,10,Structural,40.37,3.0921928987880444e-11,7,1,Structural(40.37x)
0x56F69F,3,67,13.4,5.0,67,8,14,Structural,32.44,1.3489688143559615e-07,5,2,Structural(32.44x); Cell adhesion(8.52x)
0x9F7DA4,3,36,7.2,5.0,36,13,18,Structural,35.94,2.0444446003126892e-13,9,1,Structural(35.94x)
0x769769,3,30,6.0,5.0,30,6,13,Cell adhesion,11.37,0.0015312989444011087,3,1,Cell adhesion(11.37x)
0xDA7D0A,3,68,13.6,5.0,68,12,19,Structural,34.61,7.649803248810805e-12,8,2,Structural(34.61x); Cell adhesion(7.58x)
0x7D0A98,3,71,14.2,5.0,71,8,18,Cell adhesion,17.05,1.8228743868141188e-07,6,2,Cell adhesion(17.05x); Structural(12.98x)
0xCA9F7D,3,44,8.8,5.0,44,9,12,Unclassified,0,1.0,0,0,
0x5BDA7D,3,49,9.8,5.0,49,9,19,Structural,46.14,1.461836995059337e-13,8,1,Structural(46.14x)
0xA7D969,3,33,6.6,5.0,33,12,14,Structural,38.93,6.39659923184475e-14,9,1,Structural(38.93x)
0xA56F69,3,209,41.8,5.0,209,31,60,Structural,33.49,1.3375588464855654e-27,20,2,Structural(33.49x); Cell adhesion(7.33x)
0x62E698,3,50,10.0,5.0,50,5,6,Cell adhesion,18.19,1.784630309819039e-05,4,1,Cell adhesion(18.19x)
0xA9882A,3,40,8.0,5.0,40,9,12,Structural,34.61,3.798557057735774e-09,6,2,Structural(34.61x); Cell adhesion(7.58x)
0x9882A6,3,40,8.0,5.0,40,6,14,Structural,17.3,0.005263506507095355,2,2,Structural(17.3x); Cell adhesion(11.37x)
0x20A20A,3,39,7.8,5.0,39,7,21,Chromatin,16.07,5.0559787978947196e-05,4,1,Chromatin(16.07x)
0xF7D77D,3,59,11.8,5.0,59,8,21,Unclassified,0,1.0,0,0,
0x861861,3,347,69.4,5.0,347,39,95,Chromatin,5.05,0.0003903821871763381,7,3,Chromatin(5.05x); Nuc acid bind(3.1x); Transcription(1.99x)
0x577976,3,22,4.4,5.0,22,6,7,Transcription,4.86,7.591087417095647e-05,6,1,Transcription(4.86x)
0xDB6DB6,3,311,62.2,5.0,311,43,65,Chromatin,4.58,0.0007238542200695434,7,4,Chromatin(4.58x); RNA processing(4.14x); Nuc acid bind(3.28x); Transcription(1.92x)
0x0A25A2,3,33,6.6,5.0,33,6,13,Unclassified,0,1.0,0,0,
0x0960A2,3,36,7.2,5.0,36,5,11,Unclassified,0,1.0,0,0,
0xDB6DB5,3,27,5.4,5.0,27,5,9,RNA processing,17.79,0.0003619382605806454,3,2,RNA processing(17.79x); Nuc acid bind(6.05x)
0x75DF5D,3,86,17.2,5.0,86,12,31,Cytoskeleton,15.08,0.0008827570042968416,3,2,Cytoskeleton(15.08x); Chromatin(7.03x)
0x6106DF,3,29,5.8,5.0,29,12,15,Cell adhesion,22.73,4.5720886560113555e-17,12,1,Cell adhesion(22.73x)
0x208208,3,146,29.2,5.0,146,22,47,RNA processing,5.39,0.005753269844660552,4,2,RNA processing(5.39x); Chromatin(5.11x)
0x5D75DF,3,97,19.4,5.0,97,16,27,Chromatin,7.03,0.002037599744906197,4,2,Chromatin(7.03x); Transcription(3.03x)
0x8798B9,3,34,6.8,5.0,34,7,10,RNA processing,16.94,4.111936267346344e-05,4,1,RNA processing(16.94x)
0xE42F,2,51,10.2,5.0,51,11,20,Chromatin,10.23,0.00042550781902441203,4,1,Chromatin(10.23x)
0x7628A2,3,56,11.2,5.0,56,14,22,Chromatin,8.04,0.0011857000920805273,4,1,Chromatin(8.04x)
0x69A69A69,4,140,28.0,5.0,140,35,52,Nuc acid bind,4.61,5.1521045585332185e-08,16,2,Nuc acid bind(4.61x); RNA processing(4.23x)
0x628A28,3,329,65.8,5.0,329,46,117,Chromatin,7.95,4.135518682706391e-09,13,1,Chromatin(7.95x)
0x7D75D7,3,54,10.8,5.0,54,12,24,Unclassified,0,1.0,0,0,
0x8A2862,3,150,30.0,5.0,150,17,44,Unclassified,0,1.0,0,0,
0x9A69A5,3,54,10.8,5.0,54,8,8,Nuc acid bind,7.56,2.2066274769911127e-05,6,1,Nuc acid bind(7.56x)
0x97DF7D,3,27,5.4,5.0,27,6,12,Unclassified,0,1.0,0,0,
0x28A28A28,4,396,79.2,5.0,396,56,125,Transcription,1.82,0.002634024858970097,21,1,Transcription(1.82x)
0x20A28A,3,95,19.0,5.0,95,5,45,Unclassified,0,1.0,0,0,
0x28A18A,3,89,17.8,5.0,89,5,22,Unclassified,0,1.0,0,0,
0x75D77D,3,68,13.6,5.0,68,20,35,Chromatin,8.44,4.924921537612179e-05,6,3,Chromatin(8.44x); Methylation(8.37x); Transcription(2.91x)
0xDB5DF6,3,41,8.2,5.0,41,5,9,Transcription,3.88,0.007500360578701421,4,1,Transcription(3.88x)
0xD76D75,3,40,8.0,5.0,40,5,15,Unclassified,0,1.0,0,0,
0x6D75D7,3,38,7.6,5.0,38,5,12,Unclassified,0,1.0,0,0,
0xC71C71C7,4,130,26.0,5.0,130,18,26,Transcription,2.97,0.00020689244440434562,11,1,Transcription(2.97x)
0x8A28A1,3,183,36.6,5.0,183,11,33,Chromatin,7.67,0.005946636778539999,3,1,Chromatin(7.67x)
0x09D75D,3,43,8.6,5.0,43,6,20,Transcription,4.05,0.0018359526442447652,5,1,Transcription(4.05x)
0x62E62E62E6,5,66,13.2,5.0,66,8,15,Unclassified,0,1.0,0,0,
0xE62E62E62E,5,66,13.2,5.0,66,8,15,Unclassified,0,1.0,0,0,
0x2E62E62E62,5,84,16.8,5.0,84,9,17,Unclassified,0,1.0,0,0,
0xE62E62E6,4,108,21.6,5.0,108,11,24,Unclassified,0,1.0,0,0,
0x62E62E62,4,109,21.8,5.0,109,12,23,Unclassified,0,1.0,0,0,
0x2E62E62E,4,108,21.6,5.0,108,10,21,Unclassified,0,1.0,0,0,
0x62E62E,3,169,33.8,5.0,169,19,35,Unclassified,0,1.0,0,0,
0xE62E62,3,202,40.4,5.0,202,22,53,Cytoskeleton,8.22,0.005471202351967714,3,1,Cytoskeleton(8.22x)
0x2E62E6,3,181,36.2,5.0,181,20,41,Cytoskeleton,9.05,0.004149583128981454,3,1,Cytoskeleton(9.05x)
0x76975D,3,98,19.6,5.0,98,14,28,Chromatin,8.04,0.0011857000920805273,4,1,Chromatin(8.04x)
0x5D85D8,3,117,23.4,5.0,117,14,25,Chromatin,18.08,1.4121847627659767e-10,9,1,Chromatin(18.08x)
0x85D85D,3,22,4.4,5.0,22,7,12,Chromatin,16.07,5.0559787978947196e-05,4,1,Chromatin(16.07x)
0xE61E62E6,4,41,8.2,5.0,41,6,8,RNA processing,14.82,0.000705771710465136,3,1,RNA processing(14.82x)
0x1E61E6,3,58,11.6,5.0,58,8,11,RNA processing,11.12,0.0018787871705125637,3,2,RNA processing(11.12x); Nuc acid bind(5.04x)
0xE61E62,3,74,14.8,5.0,74,8,14,RNA processing,14.82,8.005063930276854e-05,4,2,RNA processing(14.82x); Nuc acid bind(5.04x)
0x1E62E6,3,65,13.0,5.0,65,7,13,RNA processing,12.7,0.0012042609713088905,3,1,RNA processing(12.7x)
0xDB6DB6DB,4,119,23.8,5.0,119,18,25,Nuc acid bind,3.92,0.0011030636290787757,7,1,Nuc acid bind(3.92x)
0x6DB6DB,3,340,68.0,5.0,340,51,70,RNA processing,4.65,0.00027732451277037484,8,4,RNA processing(4.65x); Nuc acid bind(3.56x); Chromatin(3.31x); Transcription(2.28x)
0xB6DB6D,3,397,79.4,5.0,397,55,78,RNA processing,5.93,1.7403821870947353e-06,11,4,RNA processing(5.93x); Chromatin(3.58x); Nuc acid bind(2.75x); Transcription(2.38x)
0xD5B15A,3,80,16.0,5.0,80,7,14,Unclassified,0,1.0,0,0,
0x798798,3,50,10.0,5.0,50,10,17,RNA processing,14.82,9.309306168915814e-06,5,2,RNA processing(14.82x); Nuc acid bind(6.05x)
0x8B9879,3,32,6.4,5.0,32,11,18,RNA processing,16.17,5.657558991137782e-07,6,2,RNA processing(16.17x); Nuc acid bind(6.42x)
0x98798B,3,32,6.4,5.0,32,7,11,RNA processing,12.7,0.0012042609713088905,3,2,RNA processing(12.7x); Nuc acid bind(7.2x)
0x798B98,3,79,15.8,5.0,79,10,19,RNA processing,8.89,0.0038282586542033024,3,2,RNA processing(8.89x); Nuc acid bind(6.05x)
0x09D59D,3,23,4.6,5.0,23,5,6,Unclassified,0,1.0,0,0,
0x5D75D8,3,148,29.6,5.0,148,21,46,Chromatin,8.04,6.689732442993269e-05,6,1,Chromatin(8.04x)
0x7568A2,3,29,5.8,5.0,29,6,14,Unclassified,0,1.0,0,0,
0xF5D75D,3,103,20.6,5.0,103,17,33,Unclassified,0,1.0,0,0,
0x5A159D,3,158,31.6,5.0,158,9,77,Cell adhesion,7.58,0.00582460517924621,3,1,Cell adhesion(7.58x)
0xB28B,2,139,27.6,5.0,139,13,49,Cell cycle,8.3,0.004941110839737182,3,2,Cell cycle(8.3x); DNA repair(6.63x)
0x9A79A79A,4,23,4.6,5.0,23,9,14,Nuc acid bind,8.96,7.511933062994092e-08,8,1,Nuc acid bind(8.96x)
0xA79A79,3,43,8.6,5.0,43,16,23,Nuc acid bind,6.93,2.37757657070342e-08,11,1,Nuc acid bind(6.93x)
0x9A79A7,3,36,7.2,5.0,36,15,23,Nuc acid bind,8.06,2.931952260891764e-10,12,1,Nuc acid bind(8.06x)
0x820820,3,114,22.8,5.0,114,20,45,Nuc acid bind,3.53,0.002250918352060818,7,1,Nuc acid bind(3.53x)
0x77D59D,3,28,5.6,5.0,28,8,11,Cytoskeleton,30.16,4.851929928532672e-06,4,1,Cytoskeleton(30.16x)
0xD75D75D75D,5,307,61.4,5.0,307,33,73,Chromatin,5.11,0.0009517179734789322,6,1,Chromatin(5.11x)
0x82082082,4,30,6.0,5.0,30,7,20,Unclassified,0,1.0,0,0,
0x77DF7D,3,66,13.2,5.0,66,7,21,Unclassified,0,1.0,0,0,
0x082082,3,207,41.4,5.0,207,36,76,Chromatin,3.91,0.008415460023341795,5,1,Chromatin(3.91x)
0xDF5D75,3,101,20.2,5.0,101,12,28,Unclassified,0,1.0,0,0,
0xDB6DB6DB6D,5,62,12.4,5.0,62,12,15,Unclassified,0,1.0,0,0,
0x6DB6DB6DB6,5,39,7.8,5.0,39,10,12,Unclassified,0,1.0,0,0,
0x6DB6DB6D,4,165,33.0,5.0,165,25,32,RNA processing,5.93,0.001292360427586583,5,3,RNA processing(5.93x); Nuc acid bind(2.82x); Transcription(2.33x)
0xB6DB6DB6,4,111,22.2,5.0,111,17,23,Unclassified,0,1.0,0,0,
0x761762,3,42,8.4,5.0,42,7,11,Chromatin,12.05,0.0014027550119515145,3,1,Chromatin(12.05x)
0x28A286,3,99,19.8,5.0,99,13,29,Chromatin,12.98,2.6951986146368463e-06,6,1,Chromatin(12.98x)
0x7D77DF,3,46,9.2,5.0,46,6,17,Unclassified,0,1.0,0,0,
0xA415A5,3,24,4.8,5.0,24,6,6,Ion channel,12.77,6.630424133824674e-06,5,2,Ion channel(12.77x); Transport(8.95x)
0x6975D7,3,47,9.4,5.0,47,15,17,Chromatin,9.37,0.00012370732199375788,5,2,Chromatin(9.37x); Transcription(2.59x)
0xD75D89,3,23,4.6,5.0,23,5,7,Unclassified,0,1.0,0,0,
0x5D89D8,3,32,6.4,5.0,32,5,12,Unclassified,0,1.0,0,0,
0xDCB2CB,3,62,12.4,5.0,62,9,12,Chromatin,21.87,2.301288872248393e-09,7,2,Chromatin(21.87x); Transcription(4.32x)
0x7565A2,3,70,14.0,5.0,70,7,9,Cytoskeleton,17.23,0.005434211464024758,2,1,Cytoskeleton(17.23x)
0x7DF695,3,38,7.6,5.0,38,10,16,Structural,31.15,9.344299124943105e-09,6,2,Structural(31.15x); Cell adhesion(6.82x)
0xDA69A6,3,60,12.0,5.0,60,12,18,Chromatin,7.03,0.0077220357899547955,3,1,Chromatin(7.03x)
0x286286,3,66,13.2,5.0,66,5,13,Transcription,3.88,0.007500360578701421,4,1,Transcription(3.88x)
0x6CB2CB,3,111,22.2,5.0,111,15,17,Chromatin,7.5,0.001571879281202989,4,2,Chromatin(7.5x); Transcription(3.56x)
0xA69B69,3,30,6.0,5.0,30,7,12,Structural,14.83,0.007275776004665881,2,1,Structural(14.83x)
0x1C71C71C71,5,81,16.2,5.0,81,10,18,Chromatin,8.44,0.004440874335035748,3,2,Chromatin(8.44x); Transcription(2.91x)
0x1C71C71C,4,155,31.0,5.0,155,21,33,Chromatin,5.36,0.005823014096320686,4,2,Chromatin(5.36x); Transcription(3.24x)
0x9F7DA6,3,93,18.6,5.0,93,14,25,Structural,33.37,5.629590978020754e-13,9,1,Structural(33.37x)
0x28A28A28A2,5,132,26.4,5.0,132,24,55,Chromatin,4.69,0.0095074511123656,4,1,Chromatin(4.69x)
0xA28A28A28A,5,118,23.6,5.0,118,14,32,Unclassified,0,1.0,0,0,
0x8A28A28A28,5,209,41.8,5.0,209,28,59,Transcription,2.08,0.006284981538114602,12,1,Transcription(2.08x)
0xA28A28A2,4,304,60.8,5.0,304,36,99,Unclassified,0,1.0,0,0,
0xB6DB6DB6DB,5,35,7.0,5.0,35,6,7,Unclassified,0,1.0,0,0,
0xD75DF5,3,90,18.0,5.0,90,16,29,Unclassified,0,1.0,0,0,
0x797797,3,222,44.4,5.0,222,43,62,RNA processing,17.23,2.3990831846496204e-26,25,2,RNA processing(17.23x); Nuc acid bind(7.5x)
0xD75D74,3,126,25.2,5.0,126,19,36,Transcription,2.81,0.00040006823797857777,11,1,Transcription(2.81x)
0xA5D769,3,51,10.2,5.0,51,8,10,Structural,12.98,0.009578618735845498,2,1,Structural(12.98x)
0x672C99,3,66,13.2,5.0,66,16,32,Transcription,4.55,6.330105002269565e-10,15,1,Transcription(4.55x)
0x72CB2CB2,4,42,8.4,5.0,42,7,9,Chromatin,16.07,5.0559787978947196e-05,4,2,Chromatin(16.07x); Transcription(4.86x)
0xF5DA5D,3,22,4.4,5.0,22,5,9,Unclassified,0,1.0,0,0,
0x7457,2,264,52.3,5.0,264,45,104,Unclassified,0,1.0,0,0,
0x5D7628,3,110,22.0,5.0,110,8,18,Unclassified,0,1.0,0,0,
0x71C71C71C7,5,61,12.2,5.0,61,10,16,Transcription,2.91,0.007386187901020373,6,1,Transcription(2.91x)
0xC71C71C71C,5,73,14.6,5.0,73,12,18,Transcription,3.24,0.0007110152375408176,8,1,Transcription(3.24x)
0x5B2CB2,3,117,23.4,5.0,117,13,20,Transcription,2.99,0.0015150534648130252,8,1,Transcription(2.99x)
0x2CB25B,3,24,4.8,5.0,24,6,8,Unclassified,0,1.0,0,0,
0x96CB2C,3,69,13.8,5.0,69,10,14,Transcription,3.88,9.642694729899351e-05,8,1,Transcription(3.88x)
0xD75DF6,3,30,6.0,5.0,30,5,12,Unclassified,0,1.0,0,0,
0x5D75D0,3,75,15.0,5.0,75,6,18,Methylation,18.6,0.004570565337126574,2,1,Methylation(18.6x)
0x5A1E62,3,63,12.6,5.0,63,12,17,Cell adhesion,22.73,4.5720886560113555e-17,12,1,Cell adhesion(22.73x)
0xC72CB2,3,35,7.0,5.0,35,6,8,Unclassified,0,1.0,0,0,
0x617628,3,26,5.2,5.0,26,6,14,Phosphatase,55.74,4.1548320417239554e-09,5,1,Phosphatase(55.74x)
0x761761,3,30,6.0,5.0,30,6,13,RNA processing,14.82,0.000705771710465136,3,1,RNA processing(14.82x)
0x4DA620BD,4,539,107.8,5.0,539,100,280,Transcription,4.86,3.707584559876663e-70,100,1,Transcription(4.86x)
0xC99A4275,4,398,79.6,5.0,398,69,210,Transcription,4.86,1.8614074026957445e-48,69,1,Transcription(4.86x)
0x4DA620,3,536,107.2,5.0,536,107,281,Transcription,4.86,4.43029396633506e-75,107,1,Transcription(4.86x)
0x9A4275,3,413,82.6,5.0,413,93,231,Transcription,4.86,3.0438657911034775e-65,93,1,Transcription(4.86x)
0x560B9C,3,25,5.0,5.0,25,10,18,Transcription,4.86,1.3508959217719712e-07,10,1,Transcription(4.86x)
0x427557,3,115,23.0,5.0,115,18,54,Transcription,4.86,4.2025038246505523e-13,18,1,Transcription(4.86x)
0xA620BD,3,492,98.4,5.0,492,109,256,Transcription,4.86,1.7315099397073693e-76,109,1,Transcription(4.86x)
0xC99A42,3,395,79.0,5.0,395,80,208,Transcription,4.86,3.8732712625008418e-56,80,1,Transcription(4.86x)
0xDB7DB7,3,47,9.4,5.0,47,8,24,Unclassified,0,1.0,0,0,
0x5D85D7,3,31,6.2,5.0,31,5,9,RNA processing,17.79,0.0003619382605806454,3,2,RNA processing(17.79x); Nuc acid bind(8.06x)
0xB98B98,3,204,40.8,5.0,204,19,40,Cytoskeleton,9.52,0.003570249340324058,3,1,Cytoskeleton(9.52x)
0x41841B7D,4,26,5.2,5.0,26,6,7,Cell adhesion,22.73,7.023375953614935e-09,6,1,Cell adhesion(22.73x)
