word_hex,word_bytes,word_ascii,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_with_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,primary_func_carrier_rate_pct,primary_func_background_rate_pct,all_significant_functions,n_significant_functions,top_families,family_concentration,top_family,all_carrier_genes
0x9A42B557,9A 42 B5 57,.B.W,4,60,0.0,182690.6,60,45,48,Transcription,7.1,2.84e-39,45,100.0,14.0,"Transcription(7.1x, p=2.8e-39)",1,ZNF(49); ZKSCAN(2); ZFP(2); Znf(2); ZSCAN(2); ZNF324B(1); ZNF780A(1); Zfp(1),81.7,ZNF,ZFP28; ZFP37; ZKSCAN1; ZNF140; ZNF16; ZNF160; ZNF181; ZNF2; ZNF251; ZNF300; ZNF304; ZNF324; ZNF324B; ZNF347; ZNF391; ZNF397; ZNF433; ZNF44; ZNF443; ZNF461; ZNF470; ZNF479; ZNF492; ZNF493; ZNF546; ZNF563; ZNF605; ZNF607; ZNF615; ZNF665; ZNF670; ZNF674; ZNF676; ZNF7; ZNF713; ZNF723; ZNF726; ZNF780A; ZNF79; ZNF799; ZNF883; ZNF892; ZNF92; ZSCAN21; ZSCAN30; Zfp184; Znf2; Znf551
0x2641899A,26 41 89 9A,&A..,4,38,0.0,126021.0,38,28,29,Transcription,7.1,1.12e-24,28,100.0,14.0,"Transcription(7.1x, p=1.1e-24)",1,ZNF(27); ZKSCAN(3); ZFP(3); ZNF33B(2); ZNF33A(1); RBAK(1); Zfp(1),71.1,ZNF,RBAK; ZFP3; ZFP37; ZFP90; ZKSCAN1; ZKSCAN5; ZNF12; ZNF160; ZNF19; ZNF2; ZNF211; ZNF320; ZNF334; ZNF33A; ZNF33B; ZNF347; ZNF391; ZNF397; ZNF616; ZNF665; ZNF717; ZNF79; ZNF816; ZNF83; ZNF841; ZNF852; ZNF883; ZNF892; Zfp184
0x41899A42,41 89 9A 42,A..B,4,43,0.0,51518.7,43,32,34,Transcription,7.1,4.14e-28,32,100.0,14.0,"Transcription(7.1x, p=4.1e-28)",1,ZNF(32); ZKSCAN(3); ZFP(2); ZNF33B(2); ZNF33A(1); Znf354a(1); RBAK(1); Zfp(1),74.4,ZNF,RBAK; ZFP3; ZFP37; ZKSCAN1; ZKSCAN5; ZNF12; ZNF16; ZNF160; ZNF19; ZNF2; ZNF211; ZNF320; ZNF334; ZNF33A; ZNF33B; ZNF347; ZNF391; ZNF397; ZNF432; ZNF546; ZNF567; ZNF615; ZNF616; ZNF665; ZNF717; ZNF79; ZNF816; ZNF83; ZNF841; ZNF852; ZNF883; ZNF892; Zfp184; Znf354a
0x72E45C4D,72 E4 5C 4D,r.\M,4,59,0.0,175013.2,59,42,51,Transcription,7.1,1.07e-36,42,100.0,14.0,"Transcription(7.1x, p=1.1e-36)",1,ZNF(38); Znf(5); ZSCAN(4); ZKSCAN(3); ZFP(3); Zfp(3); ZNF324B(1); Znf354a(1); ZNF587B(1),64.4,ZNF,ZFP28; ZFP3; ZFP90; ZKSCAN1; ZKSCAN5; ZNF180; ZNF181; ZNF19; ZNF2; ZNF300; ZNF304; ZNF324; ZNF324B; ZNF334; ZNF347; ZNF391; ZNF397; ZNF41; ZNF445; ZNF461; ZNF470; ZNF528; ZNF529; ZNF546; ZNF549; ZNF567; ZNF587B; ZNF605; ZNF616; ZNF630; ZNF665; ZNF674; ZNF7; ZNF79; ZNF83; ZNF841; ZNF850; ZNF883; ZNF892; ZSCAN12; ZSCAN2; ZSCAN30; Zfp11; Zfp184; Zfp27; Znf2; Znf235; Znf354a; Znf473; Znf551
0xE45C4DA6,E4 5C 4D A6,.\M.,4,107,0.0,226390.5,107,80,93,Transcription,7.1,1.90e-69,80,100.0,14.0,"Transcription(7.1x, p=1.9e-69)",1,ZNF(78); Znf(7); ZSCAN(6); ZFP(5); ZKSCAN(3); Zfp(3); MZF(1); Repin(1); ZNF75D(1); Znf354a(1),72.9,ZNF,MZF1; Repin1; ZFP28; ZFP3; ZFP37; ZFP62; ZFP90; ZKSCAN1; ZKSCAN5; ZNF100; ZNF107; ZNF117; ZNF16; ZNF160; ZNF180; ZNF181; ZNF19; ZNF2; ZNF251; ZNF254; ZNF300; ZNF304; ZNF320; ZNF324; ZNF334; ZNF347; ZNF391; ZNF394; ZNF397; ZNF41; ZNF429; ZNF430; ZNF461; ZNF470; ZNF479; ZNF492; ZNF528; ZNF529; ZNF546; ZNF549; ZNF561; ZNF567; ZNF595; ZNF605; ZNF607; ZNF616; ZNF626; ZNF630; ZNF66; ZNF665
0x42B55772,42 B5 57 72,B.Wr,4,21,0.0,90344.8,21,14,17,Transcription,7.1,1.09e-12,14,100.0,14.0,"Transcription(7.1x, p=1.1e-12)",1,ZNF(18); Znf(2); Zfp(1),85.7,ZNF,ZNF16; ZNF2; ZNF251; ZNF300; ZNF470; ZNF492; ZNF605; ZNF630; ZNF7; ZNF713; ZNF726; ZNF768; ZNF79; ZNF892; Zfp184; Znf2; Znf768
0x713698B9,71 36 98 B9,q6..,4,44,0.0,85214.5,44,35,39,Transcription,7.1,1.10e-30,35,100.0,14.0,"Transcription(7.1x, p=1.1e-30)",1,ZNF(31); ZSCAN(3); Znf(3); ZNF587B(1); ZIK(1); SALL(1); Paris(1); ZSCAN5A(1); ZNF585A(1); ZNF585B(1),70.5,ZNF,Paris; SALL4; ZIK1; ZNF157; ZNF17; ZNF26; ZNF304; ZNF317; ZNF416; ZNF418; ZNF436; ZNF497; ZNF530; ZNF568; ZNF570; ZNF574; ZNF584; ZNF585A; ZNF585B; ZNF586; ZNF587B; ZNF628; ZNF629; ZNF669; ZNF7; ZNF749; ZNF768; ZNF772; ZNF775; ZNF777; ZNF792; ZNF81; ZNF835; ZSCAN10; ZSCAN5A; ZSCAN9; Znf574; Znf628; Znf775
0x3698B9F5,36 98 B9 F5,6...,4,43,0.0,142202.3,43,31,36,Transcription,7.1,2.98e-27,31,100.0,14.0,"Transcription(7.1x, p=3.0e-27)",1,ZNF(30); Znf(3); ZBTB(3); ZSCAN(2); ZNF587B(1); ZIK(1); SALL(1); Paris(1); Zfp(1),69.8,ZNF,Paris; SALL4; ZBTB24; ZIK1; ZNF157; ZNF17; ZNF236; ZNF26; ZNF282; ZNF304; ZNF317; ZNF416; ZNF418; ZNF436; ZNF497; ZNF530; ZNF570; ZNF574; ZNF584; ZNF586; ZNF587B; ZNF628; ZNF669; ZNF7; ZNF749; ZNF768; ZNF772; ZNF775; ZNF777; ZNF792; ZNF835; ZSCAN10; Zfp26; Znf574; Znf628; Znf775
0x690AD579,69 0A D5 79,i..y,4,20,0.0,10007.6,20,18,18,Transcription,7.1,4.11e-16,18,100.0,14.0,"Transcription(7.1x, p=4.1e-16)",1,ZNF(18); ZFP(2),90.0,ZNF,ZFP30; ZFP82; ZNF124; ZNF135; ZNF182; ZNF26; ZNF317; ZNF433; ZNF439; ZNF445; ZNF461; ZNF485; ZNF497; ZNF529; ZNF568; ZNF700; ZNF732; ZNF836
0x46265D89,46 26 5D 89,F&].,4,20,0.0,64999.0,20,14,16,Transcription,7.1,1.09e-12,14,100.0,14.0,"Transcription(7.1x, p=1.1e-12)",1,ZNF(15); ZKSCAN(2); Znf(1); Zfp(1); ZNF587B(1),75.0,ZNF,ZKSCAN1; ZNF12; ZNF154; ZNF180; ZNF211; ZNF304; ZNF334; ZNF391; ZNF397; ZNF548; ZNF587B; ZNF605; ZNF671; ZNF79; Zfp92; Znf551
0x2C72E45C,2C 72 E4 5C,",r.\",4,28,0.0,150075.9,28,19,23,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(19); Zfp(3); ZSCAN(3); ZNF33A(1); ZKSCAN(1); Znf(1),67.9,ZNF,ZKSCAN5; ZNF16; ZNF19; ZNF33A; ZNF391; ZNF397; ZNF528; ZNF529; ZNF546; ZNF549; ZNF674; ZNF7; ZNF789; ZNF79; ZNF83; ZNF850; ZNF883; ZSCAN12; ZSCAN30; Zfp11; Zfp184; Zfp92; Znf551
0x72E4DC4D,72 E4 DC 4D,r..M,4,30,0.0,65376.6,30,23,28,Transcription,7.1,2.15e-20,23,100.0,14.0,"Transcription(7.1x, p=2.2e-20)",1,ZNF(19); Znf(2); ZNF33B(2); ZNF33A(1); ZFP(1); RBAK(1); Zfp(1); Prdm(1); Zkscan(1); ZSCAN(1),63.3,ZNF,Prdm9; RBAK; ZFP37; ZNF10; ZNF12; ZNF140; ZNF180; ZNF202; ZNF263; ZNF300; ZNF316; ZNF33A; ZNF33B; ZNF391; ZNF432; ZNF48; ZNF567; ZNF605; ZNF615; ZNF79; ZNF852; ZNF883; ZNF892; ZSCAN2; Zfp39; Zkscan3; Znf382; Znf629
0x1CB93713,1C B9 37 13,..7.,4,31,0.0,466990.8,31,24,29,Transcription,7.1,2.99e-21,24,100.0,14.0,"Transcription(7.1x, p=3.0e-21)",1,ZNF(22); Znf(4); PRDM(2); Zfp(1); ZNF33A(1); ZSCAN(1),71.0,ZNF,PRDM9; ZNF135; ZNF18; ZNF180; ZNF248; ZNF287; ZNF334; ZNF33A; ZNF382; ZNF418; ZNF436; ZNF48; ZNF510; ZNF514; ZNF544; ZNF572; ZNF589; ZNF606; ZNF615; ZNF624; ZNF674; ZNF717; ZNF852; ZSCAN2; Zfp2; Znf263; Znf316; Znf436; Znf879
0x65D899A4,65 D8 99 A4,e...,4,28,0.0,69329.2,28,25,27,Transcription,7.1,4.16e-22,25,100.0,14.0,"Transcription(7.1x, p=4.2e-22)",1,ZNF(22); ZIM(1); Zik(1); ZFP(1); ZNF286B(1); Znf(1); ZKSCAN(1),78.6,ZNF,ZFP1; ZIM3; ZKSCAN7; ZNF132; ZNF175; ZNF229; ZNF250; ZNF256; ZNF264; ZNF286B; ZNF304; ZNF34; ZNF418; ZNF419; ZNF530; ZNF543; ZNF551; ZNF614; ZNF773; ZNF79; ZNF792; ZNF793; ZNF805; ZNF84; ZNF852; Zik1; Znf12
0xD899A42B,D8 99 A4 2B,...+,4,20,0.0,189291.8,20,19,20,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(16); ZNF585A(1); ZFP(1); ZKSCAN(1); Znf(1),80.0,ZNF,ZFP1; ZKSCAN7; ZNF175; ZNF23; ZNF250; ZNF264; ZNF304; ZNF34; ZNF419; ZNF517; ZNF543; ZNF585A; ZNF677; ZNF773; ZNF79; ZNF805; ZNF837; ZNF84; ZNF852; Znf182
0x6265D899,62 65 D8 99,be..,4,20,0.0,17551.2,20,18,19,Transcription,7.1,4.11e-16,18,100.0,14.0,"Transcription(7.1x, p=4.1e-16)",1,ZNF(16); ZFP(1); ZNF286B(1); ZKSCAN(1); Znf(1),80.0,ZNF,ZFP1; ZKSCAN7; ZNF132; ZNF256; ZNF286B; ZNF304; ZNF334; ZNF418; ZNF419; ZNF530; ZNF543; ZNF551; ZNF630; ZNF773; ZNF79; ZNF792; ZNF805; ZNF84; Znf182
0xB9371369,B9 37 13 69,.7.i,4,57,0.0,100423.2,57,40,48,Transcription,7.1,5.61e-35,40,100.0,14.0,"Transcription(7.1x, p=5.6e-35)",1,ZNF(43); Znf(6); PRDM(2); Zfp(1); UNK(1); ZKSCAN(1); ZNF33A(1); ZSCAN(1); Nrif(1),75.4,ZNF,Nrif1; PRDM9; ZKSCAN7; ZNF135; ZNF136; ZNF177; ZNF18; ZNF180; ZNF248; ZNF268; ZNF287; ZNF324; ZNF334; ZNF33A; ZNF382; ZNF418; ZNF426; ZNF436; ZNF44; ZNF440; ZNF441; ZNF48; ZNF510; ZNF514; ZNF544; ZNF554; ZNF560; ZNF57; ZNF572; ZNF606; ZNF615; ZNF624; ZNF674; ZNF700; ZNF709; ZNF717; ZNF763; ZNF791; ZNF823; ZNF852; ZSCAN2; Zfp2; Znf263; Znf316; Znf329; Znf431; Znf436; Znf879
0xE65C4DA6,E6 5C 4D A6,.\M.,4,27,0.0,46010.1,27,21,25,Transcription,7.1,1.11e-18,21,100.0,14.0,"Transcription(7.1x, p=1.1e-18)",1,ZNF(20); Znf(4); ZFP(2); ZNF587B(1),74.1,ZNF,ZFP28; ZFP37; ZNF112; ZNF154; ZNF16; ZNF211; ZNF222; ZNF251; ZNF304; ZNF320; ZNF347; ZNF418; ZNF470; ZNF548; ZNF586; ZNF587B; ZNF607; ZNF630; ZNF696; ZNF697; ZNF816; Znf235; Znf322; Znf551; Znf697
0x99A42355,99 A4 23 55,..#U,4,33,0.0,189260.7,33,28,30,Transcription,7.1,1.12e-24,28,100.0,14.0,"Transcription(7.1x, p=1.1e-24)",1,ZNF(26); LOC(1); RBAK(1); Zfp(1); ZNF37A(1); ZFP(1); ZNF286B(1); Znf(1),78.8,ZNF,LOC122539214; RBAK; ZFP1; ZNF14; ZNF250; ZNF28; ZNF283; ZNF286B; ZNF329; ZNF334; ZNF37A; ZNF404; ZNF468; ZNF502; ZNF525; ZNF540; ZNF546; ZNF599; ZNF600; ZNF619; ZNF630; ZNF684; ZNF717; ZNF765; ZNF774; ZNF805; ZNF813; ZNF845; Zfp37; Znf12
0x5C4DA62E,5C 4D A6 2E,\M..,4,23,0.0,66239.3,23,16,20,Transcription,7.1,2.12e-14,16,100.0,14.0,"Transcription(7.1x, p=2.1e-14)",1,ZNF(14); ZSCAN(2); MZF(1); Repin(1); Zfp(1); Znf(1); ZNF587B(1); ZFP(1); Gzf(1),60.9,ZNF,Gzf1; MZF1; Repin1; ZFP62; ZNF154; ZNF211; ZNF304; ZNF418; ZNF479; ZNF546; ZNF548; ZNF549; ZNF584; ZNF586; ZNF587B; ZNF626; ZNF671; ZSCAN12; Zfp27; Znf551
0x4DA62E7D,4D A6 2E 7D,M..},4,37,0.0,10647.7,37,27,33,Transcription,7.1,8.03e-24,27,100.0,14.0,"Transcription(7.1x, p=8.0e-24)",1,ZNF(25); Znf(3); ZSCAN(2); MZF(1); ZNF324B(1); Zbtb(1); Repin(1); ZNF587B(1); ZFP(1); Gzf(1),67.6,ZNF,Gzf1; MZF1; Repin1; ZFP62; ZNF154; ZNF211; ZNF274; ZNF304; ZNF316; ZNF324; ZNF324B; ZNF418; ZNF470; ZNF479; ZNF546; ZNF548; ZNF549; ZNF559; ZNF574; ZNF584; ZNF586; ZNF587B; ZNF626; ZNF671; ZNF7; ZNF768; ZNF775; ZNF853; ZSCAN12; Zbtb24; Znf551; Znf629; Znf768
0x42E45C4D,42 E4 5C 4D,B.\M,4,35,0.0,92625.0,35,27,28,Transcription,7.1,8.03e-24,27,100.0,14.0,"Transcription(7.1x, p=8.0e-24)",1,ZNF(33); Znf(1); ZFP(1),94.3,ZNF,ZFP62; ZNF100; ZNF107; ZNF117; ZNF254; ZNF429; ZNF430; ZNF479; ZNF492; ZNF493; ZNF595; ZNF626; ZNF66; ZNF676; ZNF678; ZNF682; ZNF714; ZNF716; ZNF722; ZNF723; ZNF726; ZNF735; ZNF736; ZNF737; ZNF90; ZNF92; ZNF93; Znf728
0x62641899,62 64 18 99,bd..,4,22,0.0,110533.3,22,13,17,Transcription,7.1,7.81e-12,13,100.0,14.0,"Transcription(7.1x, p=7.8e-12)",1,ZNF(14); Znf(2); ZNF33A(1); RBAK(1); Zkscan(1); Zfp(1); ZNF286B(1); ZKSCAN(1),63.6,ZNF,RBAK; ZKSCAN7; ZNF19; ZNF23; ZNF232; ZNF286B; ZNF334; ZNF33A; ZNF599; ZNF614; ZNF623; ZNF717; ZNF852; Zfp37; Zkscan1; Znf12; Znf182
0xC5DA620B,C5 DA 62 0B,..b.,4,22,0.0,175469.3,22,18,20,Transcription,7.1,4.11e-16,18,100.0,14.0,"Transcription(7.1x, p=4.1e-16)",1,ZNF(17); LOC(1); RBAK(1); Znf(1); ZBTB(1); zfh(1),77.3,ZNF,LOC122539214; RBAK; ZBTB49; ZNF133; ZNF169; ZNF23; ZNF232; ZNF264; ZNF311; ZNF358; ZNF468; ZNF483; ZNF571; ZNF578; ZNF600; ZNF805; ZNF808; ZNF875; Znf12; zfh1
0x2F510990,2F 51 09 90,/Q..,4,33,0.0,280881.1,33,28,31,Transcription,7.1,1.12e-24,28,100.0,14.0,"Transcription(7.1x, p=1.1e-24)",1,ZNF(27); Zfp(2); ZNF354C(1); ZNF33A(1); Znf(1); ZFP(1),81.8,ZNF,ZFP14; ZNF107; ZNF266; ZNF267; ZNF285; ZNF287; ZNF33A; ZNF354C; ZNF415; ZNF454; ZNF480; ZNF510; ZNF514; ZNF555; ZNF560; ZNF595; ZNF606; ZNF610; ZNF615; ZNF624; ZNF701; ZNF708; ZNF709; ZNF727; ZNF791; ZNF852; ZNF879; ZNF880; Zfp14; Zfp60; Znf431
0x99762669,99 76 26 69,.v&i,4,22,0.0,13738.5,22,19,20,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(18); Rbak(1); ZNF587B(1); ZSCAN(1); ZNF286A(1),81.8,ZNF,Rbak; ZNF135; ZNF157; ZNF17; ZNF26; ZNF286A; ZNF304; ZNF34; ZNF416; ZNF418; ZNF527; ZNF530; ZNF586; ZNF587B; ZNF749; ZNF772; ZNF792; ZNF81; ZNF84; ZSCAN2
0xB9971369,B9 97 13 69,...i,4,26,0.0,30593.2,26,24,26,Transcription,7.1,2.99e-21,24,100.0,14.0,"Transcription(7.1x, p=3.0e-21)",1,ZNF(24); Znf(2),92.3,ZNF,ZNF134; ZNF155; ZNF223; ZNF224; ZNF225; ZNF227; ZNF229; ZNF230; ZNF233; ZNF234; ZNF285; ZNF287; ZNF30; ZNF417; ZNF418; ZNF45; ZNF470; ZNF547; ZNF552; ZNF583; ZNF587; ZNF613; ZNF776; ZNF814; Znf271; Znf431
0x42641899,42 64 18 99,Bd..,4,21,0.0,140448.9,21,19,20,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(17); LOC(1); Znf(1); ZNF33A(1); ZKSCAN(1),81.0,ZNF,LOC122539214; ZKSCAN7; ZNF28; ZNF33A; ZNF419; ZNF468; ZNF480; ZNF502; ZNF525; ZNF534; ZNF578; ZNF600; ZNF677; ZNF765; ZNF766; ZNF808; ZNF813; ZNF845; ZNF852; Znf260
0x9A42B55E,9A 42 B5 5E,.B.^,4,25,0.0,286110.3,25,21,21,Transcription,7.1,1.11e-18,21,100.0,14.0,"Transcription(7.1x, p=1.1e-18)",1,ZNF(21); ZFP(2); ZNF780A(1); MZF(1),84.0,ZNF,MZF1; ZFP3; ZFP62; ZNF16; ZNF275; ZNF347; ZNF397; ZNF433; ZNF44; ZNF461; ZNF470; ZNF517; ZNF529; ZNF546; ZNF595; ZNF607; ZNF700; ZNF778; ZNF780A; ZNF79; ZNF841
0x42145C4D,42 14 5C 4D,B.\M,4,25,0.0,107965.5,25,18,19,Transcription,7.1,4.11e-16,18,100.0,14.0,"Transcription(7.1x, p=4.1e-16)",1,ZNF(24); Znf(1),96.0,ZNF,ZNF107; ZNF117; ZNF254; ZNF430; ZNF479; ZNF492; ZNF493; ZNF506; ZNF626; ZNF66; ZNF676; ZNF714; ZNF723; ZNF726; ZNF735; ZNF737; ZNF92; ZNF99; Znf728
0x145C4DA6,14 5C 4D A6,.\M.,4,25,0.0,105790.0,25,16,18,Transcription,7.1,2.12e-14,16,100.0,14.0,"Transcription(7.1x, p=2.1e-14)",1,ZNF(23); Znf(1); Zfp(1),92.0,ZNF,ZNF100; ZNF107; ZNF117; ZNF16; ZNF254; ZNF430; ZNF479; ZNF492; ZNF506; ZNF626; ZNF66; ZNF676; ZNF714; ZNF726; ZNF735; ZNF92; Zfp11; Znf728
0x510998A2,51 09 98 A2,Q...,4,24,0.0,91065.1,24,22,22,Transcription,7.1,1.55e-19,22,100.0,14.0,"Transcription(7.1x, p=1.5e-19)",1,ZNF(23); ZNF355P(1),95.8,ZNF,ZNF107; ZNF225; ZNF227; ZNF234; ZNF253; ZNF257; ZNF267; ZNF355P; ZNF43; ZNF431; ZNF45; ZNF595; ZNF675; ZNF695; ZNF708; ZNF714; ZNF716; ZNF724; ZNF727; ZNF728; ZNF729; ZNF730
0xD4426418,D4 42 64 18,.Bd.,4,21,0.0,396795.6,21,19,20,Transcription,7.1,5.73e-17,19,100.0,14.0,"Transcription(7.1x, p=5.7e-17)",1,ZNF(17); LOC(1); Zfp(1); ZNF33A(1); ZKSCAN(1),81.0,ZNF,LOC122539214; ZKSCAN7; ZNF28; ZNF33A; ZNF34; ZNF468; ZNF480; ZNF502; ZNF525; ZNF534; ZNF578; ZNF600; ZNF677; ZNF765; ZNF766; ZNF808; ZNF813; ZNF845; ZNF852; Zfp54
0x56342C42,56 34 2C 42,"V4,B",4,21,0.0,18557.0,21,14,14,Transcription,7.1,1.09e-12,14,100.0,14.0,"Transcription(7.1x, p=1.1e-12)",1,ZNF(21),100.0,ZNF,ZNF100; ZNF107; ZNF208; ZNF254; ZNF430; ZNF493; ZNF595; ZNF66; ZNF676; ZNF682; ZNF714; ZNF726; ZNF92; ZNF93
0xB9171369,B9 17 13 69,...i,4,86,0.0,120044.6,86,70,81,Transcription,7.0,3.65e-58,69,98.6,14.0,"Transcription(7.0x, p=3.6e-58)",1,ZNF(66); Zfp(6); Znf(5); ZSCAN(3); ZFP(2); ZKSCAN(1); ZNF354C(1); ZKSCAN8P(1); ZNF355P(1),76.7,ZNF,ZFP1; ZFP14; ZKSCAN1; ZKSCAN8P1; ZNF107; ZNF134; ZNF135; ZNF136; ZNF180; ZNF189; ZNF225; ZNF23; ZNF233; ZNF253; ZNF260; ZNF266; ZNF267; ZNF268; ZNF287; ZNF3; ZNF30; ZNF334; ZNF354C; ZNF355P; ZNF382; ZNF415; ZNF420; ZNF431; ZNF442; ZNF454; ZNF470; ZNF480; ZNF484; ZNF510; ZNF519; ZNF544; ZNF554; ZNF558; ZNF583; ZNF595; ZNF610; ZNF613; ZNF619; ZNF620; ZNF621; ZNF624; ZNF662; ZNF674; ZNF675; ZNF678
0x1CB91713,1C B9 17 13,....,4,62,0.0,743457.7,62,51,59,Transcription,7.0,6.26e-42,50,98.0,14.0,"Transcription(7.0x, p=6.3e-42)",1,ZNF(43); Zfp(5); ZSCAN(4); Znf(3); ZFP(2); ZNF354C(1); ZKSCAN8P(1); ZKSCAN(1); ZNF587B(1); ZNF75CP(1),69.4,ZNF,ZFP1; ZFP14; ZKSCAN1; ZKSCAN8P1; ZNF134; ZNF135; ZNF165; ZNF180; ZNF189; ZNF225; ZNF23; ZNF233; ZNF260; ZNF287; ZNF3; ZNF30; ZNF324; ZNF334; ZNF354C; ZNF382; ZNF420; ZNF454; ZNF470; ZNF480; ZNF484; ZNF510; ZNF519; ZNF544; ZNF554; ZNF583; ZNF587B; ZNF610; ZNF613; ZNF619; ZNF620; ZNF621; ZNF624; ZNF655; ZNF662; ZNF674; ZNF7; ZNF70; ZNF74; ZNF75CP; ZNF829; ZNF879; ZNF880; ZSCAN16; ZSCAN2; ZSCAN22
0x1369882F,13 69 88 2F,.i./,4,186,0.0,452785.1,186,143,165,Transcription,7.0,1.45e-118,141,98.6,14.0,"Transcription(7.0x, p=1.4e-118)",1,ZNF(138); Znf(9); ZSCAN(8); Zfp(8); ZKSCAN(3); ZFP(2); PRDM(2); ZBTB(2); ZNF826P(1); UNKNOWN_GENE(1),74.2,ZNF,Aef1; BCL6B; Clamp; PRDM9; UNKNOWN_GENE; ZBTB47; ZFP1; ZFP14; ZKSCAN1; ZKSCAN4; ZKSCAN7; ZKSCAN8P1; ZNF107; ZNF114; ZNF121; ZNF135; ZNF136; ZNF137P; ZNF146; ZNF155; ZNF177; ZNF18; ZNF180; ZNF189; ZNF195; ZNF200; ZNF205; ZNF213; ZNF223; ZNF224; ZNF225; ZNF227; ZNF229; ZNF23; ZNF230; ZNF233; ZNF234; ZNF248; ZNF253; ZNF257; ZNF260; ZNF266; ZNF267; ZNF285; ZNF287; ZNF3; ZNF30; ZNF302; ZNF324; ZNF334
0x69882F51,69 88 2F 51,i./Q,4,179,0.0,160159.9,179,139,158,Transcription,7.0,4.24e-115,137,98.6,14.0,"Transcription(7.0x, p=4.2e-115)",1,ZNF(134); Znf(8); ZSCAN(7); Zfp(7); ZKSCAN(3); ZFP(3); PRDM(2); ZBTB(2); ZEB(1); ZSCAN5DP(1),74.9,ZNF,Aef1; BCL6B; Clamp; PRDM9; Rbak; ZBTB47; ZEB1; ZFP1; ZFP14; ZFP92; ZKSCAN1; ZKSCAN4; ZKSCAN7; ZKSCAN8P1; ZNF107; ZNF114; ZNF121; ZNF135; ZNF136; ZNF137P; ZNF146; ZNF155; ZNF177; ZNF18; ZNF180; ZNF189; ZNF200; ZNF205; ZNF223; ZNF224; ZNF225; ZNF227; ZNF229; ZNF23; ZNF230; ZNF233; ZNF234; ZNF248; ZNF253; ZNF260; ZNF266; ZNF267; ZNF268; ZNF285; ZNF287; ZNF3; ZNF30; ZNF302; ZNF334; ZNF337
0x882F5189,88 2F 51 89,./Q.,4,90,0.0,634939.0,90,65,76,Transcription,7.0,6.97e-54,64,98.5,14.0,"Transcription(7.0x, p=7.0e-54)",1,ZNF(68); Zfp(7); ZKSCAN(3); Znf(3); ZFP(2); UNK(2); ZSCAN(2); ZNF33A(1); ZKSCAN8P(1); Rbak(1),75.6,ZNF,Rbak; ZFP1; ZFP14; ZKSCAN1; ZKSCAN4; ZKSCAN7; ZKSCAN8P1; ZNF121; ZNF135; ZNF136; ZNF165; ZNF177; ZNF180; ZNF23; ZNF248; ZNF260; ZNF266; ZNF3; ZNF30; ZNF302; ZNF334; ZNF33A; ZNF426; ZNF436; ZNF44; ZNF440; ZNF441; ZNF442; ZNF443; ZNF460; ZNF470; ZNF480; ZNF484; ZNF514; ZNF544; ZNF550; ZNF554; ZNF555; ZNF558; ZNF560; ZNF561; ZNF57; ZNF583; ZNF594; ZNF606; ZNF613; ZNF619; ZNF620; ZNF621; ZNF624
0x6690AD55,66 90 AD 55,f..U,4,66,0.0,188512.9,66,54,58,Transcription,7.0,1.74e-44,53,98.1,14.0,"Transcription(7.0x, p=1.7e-44)",1,ZNF(54); Znf(3); ZSCAN(2); Zfp(1); ZNF354C(1); ZKSCAN8P(1); ZKSCAN(1); ZNF33A(1); UNK(1); ZFP(1),81.8,ZNF,ZFP92; ZKSCAN1; ZKSCAN8P1; ZNF134; ZNF135; ZNF136; ZNF146; ZNF189; ZNF23; ZNF260; ZNF267; ZNF287; ZNF3; ZNF30; ZNF302; ZNF324; ZNF33A; ZNF354C; ZNF415; ZNF44; ZNF441; ZNF443; ZNF460; ZNF470; ZNF480; ZNF517; ZNF547; ZNF554; ZNF555; ZNF558; ZNF583; ZNF606; ZNF613; ZNF615; ZNF624; ZNF662; ZNF674; ZNF7; ZNF70; ZNF700; ZNF708; ZNF709; ZNF716; ZNF728; ZNF74; ZNF77; ZNF791; ZNF799; ZNF823; ZNF852
