word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x7567,2,271,28.6,9.5,271,99,231,Kinase,2.53,5.038828076388593e-07,31,2,Kinase(2.53x); Signaling(1.9x)
0xB560,2,101,10.6,9.5,101,38,85,Unclassified,0,1.0,0,0,
0x5B9E,2,57,6.0,9.5,57,18,48,Unclassified,0,1.0,0,0,
0xE5DF,2,55,5.8,9.5,55,20,36,RNA processing,12.22,1.3086038736723715e-08,9,2,RNA processing(12.22x); Nuc acid bind(3.35x)
0x8628,2,303,32.2,9.4,303,115,255,DNA repair,3.68,9.566117804455462e-05,12,2,DNA repair(3.68x); Chromatin(2.97x)
0xDB6D,2,885,95.5,9.3,885,284,722,Transport,1.53,0.0007840554848847763,54,1,Transport(1.53x)
0x7425,2,179,19.3,9.3,179,56,144,Cytoskeleton,5.19,0.007229942288234306,4,2,Cytoskeleton(5.19x); Signaling(2.86x)
0x0A90,2,91,9.8,9.2,91,30,77,Unclassified,0,1.0,0,0,
0x2CBD,2,59,6.4,9.2,59,20,44,Unclassified,0,1.0,0,0,
0x0A21,2,65,7.1,9.2,65,12,59,Unclassified,0,1.0,0,0,
0x75D3,2,151,16.6,9.1,151,54,131,Unclassified,0,1.0,0,0,
0x25BD,2,212,23.3,9.1,212,78,162,Signaling,3.98,4.2171580243289226e-13,33,1,Signaling(3.98x)
0x8698,2,114,12.6,9.1,114,36,92,DNA repair,5.88,0.0004663807114832624,6,1,DNA repair(5.88x)
0x6082,2,185,20.3,9.1,185,59,159,Unclassified,0,1.0,0,0,
0xE568,2,100,11.0,9.1,100,36,83,GTPase,6.16,0.0003633230620109333,6,1,GTPase(6.16x)
0xD5B1,2,100,11.0,9.1,100,31,81,Immune,8.99,0.0009430514630545379,4,1,Immune(8.99x)
0x4D44,2,60,6.6,9.1,60,13,49,RNA processing,16.71,3.4012465093849593e-09,8,1,RNA processing(16.71x)
0x769A,2,130,14.6,8.9,130,55,108,Immune,5.07,0.007849132800952004,4,2,Immune(5.07x); Nuc acid bind(2.0x)
0x0BD0,2,55,6.2,8.9,55,18,46,Kinase,3.14,0.00403266673596566,7,1,Kinase(3.14x)
0x756E,2,81,9.2,8.8,81,28,65,Kinase,2.6,0.005079805255313268,9,1,Kinase(2.6x)
0x0A25,2,151,17.1,8.8,151,52,123,Chromatin,4.38,0.0023204976811038135,6,3,Chromatin(4.38x); RNA processing(3.65x); Signaling(2.9x)
0xA621,2,74,8.4,8.8,74,46,61,Immune,6.06,0.004145280905422069,4,3,Immune(6.06x); Kinase(4.04x); Signaling(2.45x)
0xF567,2,50,5.7,8.8,50,15,44,Unclassified,0,1.0,0,0,
0x89D8,2,164,18.8,8.7,164,55,141,Cytoskeleton,5.28,0.006784322670930408,4,2,Cytoskeleton(5.28x); DNA repair(4.49x)
0xB650,2,91,10.5,8.7,91,35,78,Structural,10.4,0.002901741335795284,3,2,Structural(10.4x); Kinase(2.31x)
0x5CB9,2,55,6.3,8.7,55,14,47,Unclassified,0,1.0,0,0,
0xE567,2,54,6.3,8.6,54,21,47,Unclassified,0,1.0,0,0,
0xB420,2,89,10.3,8.6,89,35,80,Unclassified,0,1.0,0,0,
0x5351,2,79,9.1,8.6,79,17,71,RNA processing,12.78,5.6438604643837234e-08,8,1,RNA processing(12.78x)
0xB425,2,81,9.5,8.5,81,33,73,RNA processing,4.11,0.006674748629176212,5,1,RNA processing(4.11x)
0x1650,2,64,7.6,8.5,64,20,50,Kinase,2.83,0.007865481843349405,7,1,Kinase(2.83x)
0x7690,2,157,18.4,8.5,157,67,132,Immune,5.2,0.002668443012739542,5,4,Immune(5.2x); Chromatin(4.53x); Kinase(2.65x); Signaling(2.25x)
0x60B9,2,103,12.1,8.5,103,28,79,Signaling,2.69,0.007053601058413708,8,1,Signaling(2.69x)
0x8A23,2,54,6.3,8.5,54,18,42,RNA processing,6.03,0.003669403042710656,4,1,RNA processing(6.03x)
0xA56B,2,85,10.0,8.5,85,44,73,Kinase,4.41,1.9801571091696697e-11,24,1,Kinase(4.41x)
0x756C,2,115,13.5,8.5,115,37,95,DNA repair,4.76,0.003656064538987552,5,2,DNA repair(4.76x); Kinase(2.62x)
0xA425,2,90,10.8,8.4,90,41,81,Kinase,2.56,0.0009312255032738691,13,1,Kinase(2.56x)
0x4D34,2,197,23.4,8.4,197,65,171,Transcription,1.82,0.00014851839270377097,31,1,Transcription(1.82x)
0x36DB,2,51,6.1,8.4,51,11,39,Unclassified,0,1.0,0,0,
0x5B90,2,150,18.0,8.3,150,50,129,Signaling,2.26,0.0051463900776434705,12,1,Signaling(2.26x)
0x3568,2,96,11.6,8.3,96,32,83,Signaling,2.94,0.001267764838202117,10,1,Signaling(2.94x)
0x8420,2,55,6.6,8.3,55,12,44,Unclassified,0,1.0,0,0,
0x5E79,2,132,16.0,8.2,132,48,109,Ion channel,6.81,0.0095694828884126,3,2,Ion channel(6.81x); Nuc acid bind(1.91x)
0x8A20,2,272,33.3,8.2,272,71,226,Chromatin,7.48,3.320337075671798e-09,14,1,Chromatin(7.48x)
0x8A25,2,252,30.7,8.2,252,73,220,Cytoskeleton,4.97,0.0032389895960535688,5,1,Cytoskeleton(4.97x)
0x2E42,2,254,31.1,8.2,254,78,205,Chromatin,6.32,1.0160107457100834e-07,13,3,Chromatin(6.32x); RNA processing(3.13x); Nuc acid bind(1.72x)
0xD59D,2,1171,142.8,8.2,1171,400,959,Immune,2.44,0.0017185745991443514,14,3,Immune(2.44x); Signaling(1.95x); Kinase(1.76x)
0x7420,2,172,21.0,8.2,172,58,133,Chromatin,3.92,0.004047999882870438,6,1,Chromatin(3.92x)
0x1F41,2,86,10.4,8.2,86,38,76,Kinase,2.34,0.005007321608493502,11,1,Kinase(2.34x)
0xF5D5,2,150,18.3,8.2,150,50,130,Signaling,2.45,0.0016976758866136608,13,2,Signaling(2.45x); Kinase(2.26x)
0x77D7,2,172,21.0,8.2,172,66,141,Kinase,1.96,0.005651789705733016,16,1,Kinase(1.96x)
0xA56A,2,88,10.7,8.2,88,27,76,DNA repair,6.53,0.0008525573315424442,5,1,DNA repair(6.53x)
0x72C9,2,59,7.3,8.1,59,25,48,Cytoskeleton,8.71,0.0046921532144412696,3,1,Cytoskeleton(8.71x)
0x35D7,2,144,17.7,8.1,144,46,118,Unclassified,0,1.0,0,0,
0x7698,2,150,18.6,8.1,150,58,135,Kinase,3.62,8.264613153694876e-10,26,1,Kinase(3.62x)
0x79E7,2,112,13.8,8.1,112,39,94,RNA processing,4.87,0.0004791222708522107,7,2,RNA processing(4.87x); Nuc acid bind(2.5x)
0x25B9,2,282,35.3,8.0,282,81,240,DNA repair,3.92,0.00045028842558383,9,2,DNA repair(3.92x); Signaling(2.44x)
0x756B,2,111,14.0,8.0,111,31,91,Unclassified,0,1.0,0,0,
0xA698,2,94,11.8,8.0,94,35,79,Unclassified,0,1.0,0,0,
0x6C9D,2,81,10.1,8.0,81,21,60,Unclassified,0,1.0,0,0,
0xE625,2,89,11.1,8.0,89,32,74,Kinase,3.03,0.0002555751960054196,12,2,Kinase(3.03x); Signaling(2.94x)
0x0A50,2,71,8.9,8.0,71,14,56,DNA repair,7.56,0.006506065491496816,3,1,DNA repair(7.56x)
0x2582,2,465,59.1,7.9,465,129,361,Chromatin,3.23,0.000579539838619721,11,2,Chromatin(3.23x); Signaling(2.48x)
0x6882,2,226,28.7,7.9,226,50,177,Signaling,3.2,7.9704952471058e-06,17,1,Signaling(3.2x)
0x18A1,2,199,25.3,7.9,199,64,166,Unclassified,0,1.0,0,0,
0x15B1,2,55,6.9,7.9,55,28,48,Kinase,4.62,1.9425919282835427e-08,16,2,Kinase(4.62x); Signaling(3.02x)
0x596C,2,169,21.3,7.9,169,56,139,Unclassified,0,1.0,0,0,
0xF568,2,78,9.9,7.9,78,25,63,Nuc acid bind,2.44,0.004139422459079642,10,1,Nuc acid bind(2.44x)
0x7697,2,192,24.6,7.8,192,72,163,Kinase,2.13,0.0009176520157670409,19,1,Kinase(2.13x)
0x9F7D,2,62,8.1,7.7,62,19,51,Nuc acid bind,2.89,0.0016032496911716617,9,1,Nuc acid bind(2.89x)
0x1690,2,65,8.4,7.7,65,31,60,Signaling,3.04,0.0009618056238854062,10,2,Signaling(3.04x); Kinase(2.87x)
0x8967,2,66,8.5,7.7,66,24,54,DNA repair,5.88,0.004289243751042994,4,2,DNA repair(5.88x); Signaling(3.92x)
0x05D5,2,128,16.6,7.7,128,58,106,Signaling,2.92,1.8310504258324894e-05,18,1,Signaling(2.92x)
0x90B9,2,122,15.8,7.7,122,36,110,Transcription,1.8,0.005191424835453832,17,1,Transcription(1.8x)
0xB6D1,2,77,10.0,7.7,77,29,66,Cell cycle,8.97,0.004373717782236187,3,2,Cell cycle(8.97x); Transport(2.5x)
0x7627,2,105,13.6,7.7,105,30,86,Unclassified,0,1.0,0,0,
0x7421,2,62,8.0,7.7,62,22,57,RNA processing,4.94,0.007811882355941779,4,1,RNA processing(4.94x)
0xD441,2,70,9.1,7.7,70,22,63,RNA processing,6.17,0.0010313356763996203,5,1,RNA processing(6.17x)
0xF560,2,52,6.8,7.7,52,14,35,Unclassified,0,1.0,0,0,
0x6881,2,81,10.6,7.6,81,22,61,Chromatin,6.9,0.002366970768904965,4,1,Chromatin(6.9x)
0x75D5,2,703,92.3,7.6,703,259,582,Signaling,1.85,8.18228627869124e-06,51,2,Signaling(1.85x); Kinase(1.78x)
0x7560,2,259,34.2,7.6,259,93,214,Signaling,2.23,0.00022515480873010427,22,2,Signaling(2.23x); Kinase(2.17x)
0xF625,2,66,8.7,7.6,66,20,57,Kinase,4.04,4.636770561753735e-05,10,1,Kinase(4.04x)
0x25A9,2,255,33.7,7.6,255,114,208,Immune,4.89,0.00022177316682089472,8,3,Immune(4.89x); Kinase(2.27x); Transport(1.84x)
0x75DE,2,121,16.2,7.5,121,44,103,Kinase,2.57,0.0005747293782326991,14,1,Kinase(2.57x)
0x60A1,2,88,11.8,7.5,88,27,67,Proteolysis,3.92,0.0077969901099328555,5,1,Proteolysis(3.92x)
0x8428,2,68,9.0,7.5,68,22,61,Unclassified,0,1.0,0,0,
0x2A42,2,204,27.2,7.5,204,67,161,Immune,7.28,4.509746928138522e-05,7,2,Immune(7.28x); DNA repair(3.68x)
0x35D8,2,109,14.6,7.4,109,29,83,Unclassified,0,1.0,0,0,
0x5967,2,334,45.1,7.4,334,109,271,Transport,1.85,0.0015288318833411754,25,1,Transport(1.85x)
0x5968,2,583,78.7,7.4,583,216,464,Immune,6.45,2.268035097281929e-11,20,3,Immune(6.45x); Kinase(3.03x); Signaling(2.4x)
0x60A2,2,181,24.5,7.4,181,60,155,RNA processing,5.43,1.4443410185699037e-06,12,2,RNA processing(5.43x); Signaling(3.45x)
0x75DA,2,191,25.9,7.4,191,67,153,Unclassified,0,1.0,0,0,
0x35D0,2,92,12.4,7.4,92,27,71,Unclassified,0,1.0,0,0,
0xB5DA,2,59,8.0,7.4,59,17,50,Kinase,3.33,0.0027552007115901208,7,1,Kinase(3.33x)
0x5960,2,396,53.9,7.3,396,132,317,Signaling,1.78,0.0028376664673631616,25,1,Signaling(1.78x)
0x5CAD,2,60,8.3,7.3,60,30,56,Ion channel,10.89,0.0025277463834307325,3,1,Ion channel(10.89x)
0x9B6D,2,144,19.8,7.3,144,47,115,Transport,2.74,9.969822122756061e-05,16,1,Transport(2.74x)
0x25A2,2,520,71.4,7.3,520,127,422,DNA repair,3.33,0.00024706401164426364,12,2,DNA repair(3.33x); Signaling(2.0x)
0x09D0,2,114,15.6,7.3,114,30,95,DNA repair,5.88,0.001404208674974602,5,1,DNA repair(5.88x)
0xB428,2,102,14.1,7.3,102,32,89,Cytoskeleton,9.08,0.0009116335886916856,4,2,Cytoskeleton(9.08x); Chromatin(5.93x)
0xD5AD,2,675,93.0,7.3,675,210,560,Transport,2.22,1.5295718787870224e-09,58,1,Transport(2.22x)
0x3428,2,79,10.9,7.3,79,19,61,Unclassified,0,1.0,0,0,
0x09D5,2,198,27.0,7.3,198,62,157,Signaling,3.79,1.033262086102001e-09,25,2,Signaling(3.79x); Kinase(1.95x)
0x6369,2,138,19.0,7.3,138,69,119,Kinase,5.74,1.2585016883018984e-29,49,1,Kinase(5.74x)
0x75D1,2,185,25.7,7.2,185,54,144,Signaling,2.44,0.0011768025248562225,14,1,Signaling(2.44x)
0x6186,2,656,91.7,7.2,656,196,535,DNA repair,2.16,0.009833974701728669,12,1,DNA repair(2.16x)
0xDC9D,2,181,25.1,7.2,181,45,149,Unclassified,0,1.0,0,0,
0x6E79,2,76,10.5,7.2,76,22,63,Chromatin,6.9,0.002366970768904965,4,1,Chromatin(6.9x)
0xE5D0,2,84,11.7,7.2,84,27,72,Unclassified,0,1.0,0,0,
0x89D5,2,195,27.6,7.1,195,66,158,Signaling,3.71,8.751395486788755e-10,26,1,Signaling(3.71x)
0x75DF,2,189,26.5,7.1,189,60,156,Unclassified,0,1.0,0,0,
0x50A2,2,231,32.5,7.1,231,71,198,Nuc acid bind,1.98,0.0006481402352845994,23,1,Nuc acid bind(1.98x)
0x75D0,2,378,53.3,7.1,378,138,294,Chromatin,2.75,0.0034574056370859168,10,3,Chromatin(2.75x); Kinase(2.58x); Signaling(2.39x)
0x1861,2,457,64.3,7.1,457,140,379,DNA repair,3.27,0.00016313470963615472,13,2,DNA repair(3.27x); RNA processing(2.33x)
0x05D7,2,97,13.8,7.1,97,34,75,Kinase,2.61,0.0018952669319503713,11,2,Kinase(2.61x); Signaling(2.49x)
0x68A2,2,245,34.6,7.1,245,65,202,Cytoskeleton,6.7,0.0002553747072187676,6,2,Cytoskeleton(6.7x); Nuc acid bind(1.78x)
0x35D5,2,152,21.4,7.1,152,70,130,Signaling,2.29,0.0008227345001863968,17,2,Signaling(2.29x); Kinase(1.96x)
0xF620,2,67,9.4,7.1,67,14,48,Protein folding,8.28,0.00504580920992484,3,1,Protein folding(8.28x)
0x741A,2,63,8.9,7.1,63,15,41,Immune,13.93,0.0011583339100579,3,3,Immune(13.93x); Signaling(3.76x); Kinase(3.23x)
0xD0BD,2,176,25.2,7.0,176,34,147,Proteolysis,3.74,0.004647673544734273,6,1,Proteolysis(3.74x)
0x0415,2,73,10.4,7.0,73,46,62,Kinase,4.57,9.233579805394006e-13,26,2,Kinase(4.57x); Signaling(3.68x)
0x4105,2,136,19.4,7.0,136,83,109,Kinase,4.09,1.961027911000527e-17,42,2,Kinase(4.09x); Signaling(2.72x)
0x72F7,2,69,9.9,7.0,69,25,57,Transcription,1.99,0.005096799266880533,13,1,Transcription(1.99x)
0x8560,2,118,16.8,7.0,118,39,103,Signaling,3.62,4.777445569098951e-06,15,2,Signaling(3.62x); Kinase(3.11x)
0x0A27,2,51,7.3,7.0,51,15,44,Chromatin,7.59,0.0065056002327341005,3,1,Chromatin(7.59x)
0xC9D5,2,66,9.4,7.0,66,20,57,Unclassified,0,1.0,0,0,
0xD75D,2,3849,557.0,6.9,3849,1239,3013,Unclassified,0,1.0,0,0,
0x9428,2,137,19.8,6.9,137,36,115,Unclassified,0,1.0,0,0,
0x6DB6,2,670,97.1,6.9,670,221,556,Chromatin,2.4,0.0020900233000364413,14,1,Chromatin(2.4x)
0x0828,2,137,20.0,6.9,137,42,121,GTPase,4.4,0.005231368457474529,5,1,GTPase(4.4x)
0x2882,2,509,73.4,6.9,509,116,415,Chromatin,3.92,5.143037762678686e-05,12,2,Chromatin(3.92x); RNA processing(2.57x)
0x69A6,2,916,132.8,6.9,916,324,757,Protein folding,2.03,0.004381893041646639,17,2,Protein folding(2.03x); Nuc acid bind(1.51x)
0xD5A9,2,467,67.9,6.9,467,161,391,Transport,2.0,9.702565912050173e-06,40,2,Transport(2.0x); Kinase(1.66x)
0x0A28,2,176,25.4,6.9,176,46,151,Chromatin,4.95,0.0012172478387196092,6,1,Chromatin(4.95x)
0x09D1,2,51,7.5,6.8,51,15,41,DNA repair,7.05,0.007964261263937018,3,1,DNA repair(7.05x)
0xD88D,2,260,38.4,6.8,260,84,209,DNA repair,2.94,0.009604180255338695,7,1,DNA repair(2.94x)
0xDE79,2,267,39.0,6.8,267,86,218,Nuc acid bind,1.84,0.0009671120944012161,26,1,Nuc acid bind(1.84x)
0x5B2C,2,63,9.3,6.8,63,25,50,Unclassified,0,1.0,0,0,
0xDC81,2,52,7.7,6.7,52,15,42,DNA repair,7.05,0.007964261263937018,3,1,DNA repair(7.05x)
0x1698,2,57,8.5,6.7,57,17,44,Proteolysis,4.99,0.007124831851098634,4,1,Proteolysis(4.99x)
0x596A,2,158,23.5,6.7,158,71,130,Transport,2.5,2.8390097677300182e-05,22,2,Transport(2.5x); Kinase(1.93x)
0x7568,2,336,50.0,6.7,336,132,263,Signaling,2.99,2.2833854931340403e-11,42,2,Signaling(2.99x); Kinase(1.84x)
0x60B2,2,50,7.5,6.7,50,19,45,Unclassified,0,1.0,0,0,
0x8621,2,60,9.0,6.7,60,27,54,Nuc acid bind,2.71,0.0005585381436713921,12,1,Nuc acid bind(2.71x)
0xB5D5,2,190,28.5,6.7,190,66,147,Transport,2.2,0.0008439780329127856,18,1,Transport(2.2x)
0xF618,2,50,7.5,6.7,50,10,38,Unclassified,0,1.0,0,0,
0x98B9,2,100,15.2,6.6,100,37,77,RNA processing,7.34,5.728627532510759e-07,10,2,RNA processing(7.34x); Nuc acid bind(2.64x)
0x2E79,2,161,24.3,6.6,161,66,127,RNA processing,4.52,2.493244401944586e-05,11,2,RNA processing(4.52x); Nuc acid bind(1.76x)
0x3420,2,53,8.0,6.6,53,17,48,Structural,14.28,0.008400253372595744,2,1,Structural(14.28x)
0x75D8,2,417,63.0,6.6,417,111,325,Unclassified,0,1.0,0,0,
0x75DC,2,110,16.7,6.6,110,49,99,Chromatin,4.64,0.0017018297275482118,6,1,Chromatin(4.64x)
0xA690,2,77,11.7,6.6,77,16,65,Unclassified,0,1.0,0,0,
0x2F62,2,126,19.5,6.5,126,35,104,Unclassified,0,1.0,0,0,
0x628A,2,863,133.0,6.5,863,273,716,DNA repair,2.45,0.00026815471034920437,19,1,DNA repair(2.45x)
0x2B6D,2,314,48.4,6.5,314,99,265,Unclassified,0,1.0,0,0,
0x20B9,2,215,33.1,6.5,215,69,171,DNA repair,5.11,2.184948726514116e-05,10,3,DNA repair(5.11x); Cell cycle(5.03x); Chromatin(3.3x)
0x9A79,2,191,29.2,6.5,191,86,154,Nuc acid bind,3.97,3.2937747874267814e-24,56,2,Nuc acid bind(3.97x); RNA processing(3.16x)
0x50AD,2,136,21.0,6.5,136,44,112,Unclassified,0,1.0,0,0,
0x79A7,2,105,16.3,6.5,105,40,81,RNA processing,6.11,1.1100803189448047e-05,9,2,RNA processing(6.11x); Nuc acid bind(3.2x)
0x7D77,2,240,37.6,6.4,240,71,188,RNA processing,3.44,0.0011094187266701013,9,2,RNA processing(3.44x); Kinase(2.39x)
0xD881,2,189,29.3,6.4,189,70,160,Unclassified,0,1.0,0,0,
0x28AD,2,364,57.3,6.4,364,101,309,Nuc acid bind,1.93,0.00010042900215799897,32,1,Nuc acid bind(1.93x)
0x50A9,2,98,15.3,6.4,98,36,83,Kinase,2.24,0.009990413260605496,10,1,Kinase(2.24x)
0x3628,2,111,17.4,6.4,111,23,85,Chromatin,9.9,2.1759267168693943e-05,6,1,Chromatin(9.9x)
0x7428,2,183,28.7,6.4,183,43,138,Cytoskeleton,6.76,0.0027852107113496664,4,2,Cytoskeleton(6.76x); RNA processing(5.05x)
0x28A1,2,271,42.5,6.4,271,84,229,Chromatin,3.61,0.0016029412642219183,8,2,Chromatin(3.61x); DNA repair(2.94x)
0x8288,2,120,19.1,6.3,120,30,105,Protein folding,11.59,3.960211438735238e-08,9,1,Protein folding(11.59x)
0xA428,2,100,16.0,6.3,100,30,78,RNA processing,4.52,0.004385051729667802,5,2,RNA processing(4.52x); Nuc acid bind(3.05x)
0xD58D,2,362,57.6,6.3,362,126,309,Ion channel,5.19,0.0010134913283268332,6,2,Ion channel(5.19x); Signaling(2.02x)
0xD0B9,2,239,38.2,6.3,239,63,198,Chromatin,4.21,0.0012708961236898918,7,2,Chromatin(4.21x); DNA repair(3.92x)
0x259D,2,436,70.8,6.2,436,163,345,Signaling,2.08,1.3596336208355574e-05,36,2,Signaling(2.08x); Kinase(1.73x)
0x5D75,2,2910,471.9,6.2,2910,923,2294,Unclassified,0,1.0,0,0,
0xB5DB,2,52,8.3,6.2,52,23,45,Unclassified,0,1.0,0,0,
0x2F7D,2,88,14.1,6.2,88,24,71,Unclassified,0,1.0,0,0,
0x159D,2,559,89.7,6.2,559,242,453,Signaling,3.15,1.8956124829118785e-22,81,2,Signaling(3.15x); Kinase(3.04x)
0x5CA2,2,80,12.8,6.2,80,26,66,GTPase,5.68,0.004893833893928214,4,1,GTPase(5.68x)
0xDCA9,2,74,11.9,6.2,74,27,65,Unclassified,0,1.0,0,0,
0x8568,2,152,24.5,6.2,152,50,123,Unclassified,0,1.0,0,0,
0x1E79,2,84,13.6,6.2,84,27,69,Unclassified,0,1.0,0,0,
0x79E5,2,224,36.0,6.2,224,77,185,RNA processing,3.53,0.0004884210012346738,10,1,RNA processing(3.53x)
0x7D37,2,66,10.7,6.2,66,13,51,Unclassified,0,1.0,0,0,
0x8B95,2,95,15.3,6.2,95,28,81,Unclassified,0,1.0,0,0,
0xE628,2,100,16.5,6.1,100,30,86,Nuc acid bind,2.44,0.0017217883121050657,12,1,Nuc acid bind(2.44x)
0x596E,2,88,14.4,6.1,88,24,77,DNA repair,5.88,0.004289243751042994,4,1,DNA repair(5.88x)
0xB5D7,2,145,23.6,6.1,145,57,128,Unclassified,0,1.0,0,0,
0x158D,2,222,36.2,6.1,222,98,185,Kinase,2.88,1.959455056078266e-09,35,2,Kinase(2.88x); Signaling(2.78x)
0x50A1,2,95,15.6,6.1,95,35,84,Unclassified,0,1.0,0,0,
0x5E62,2,144,23.7,6.1,144,42,116,RNA processing,3.88,0.004078453814256629,6,1,RNA processing(3.88x)
0x6B6D,2,137,22.6,6.1,137,40,117,Transport,3.02,4.55225186149932e-05,15,1,Transport(3.02x)
0x908D,2,78,12.8,6.1,78,28,69,DNA repair,5.04,0.007564629858181857,4,2,DNA repair(5.04x); Transport(2.59x)
0xF5D8,2,76,12.5,6.1,76,28,60,Unclassified,0,1.0,0,0,
0x2CB9,2,59,9.7,6.1,59,23,50,Unclassified,0,1.0,0,0,
0xA909,2,56,9.2,6.1,56,19,47,Unclassified,0,1.0,0,0,
0x3620,2,77,12.8,6.0,77,27,62,Unclassified,0,1.0,0,0,
0x20A2,2,399,67.0,6.0,399,105,327,DNA repair,5.04,2.2923673765475607e-07,15,2,DNA repair(5.04x); Chromatin(3.61x)
0xD5B9,2,428,71.2,6.0,428,146,339,Kinase,1.77,0.0007954014942779222,32,1,Kinase(1.77x)
0xA288,2,154,25.7,6.0,154,48,135,Chromatin,3.95,0.008292557263355876,5,1,Chromatin(3.95x)
0xD8A2,2,577,95.9,6.0,577,164,487,Chromatin,3.01,0.00038107128816591146,13,2,Chromatin(3.01x); DNA repair(2.79x)
0x258D,2,172,28.6,6.0,172,54,133,Signaling,2.61,0.0003564565609366786,15,2,Signaling(2.61x); Kinase(2.39x)
0xE5D5,2,122,20.2,6.0,122,43,103,Unclassified,0,1.0,0,0,
0x79E4,2,148,24.6,6.0,148,42,122,Immune,9.95,2.6622984232725916e-05,6,3,Immune(9.95x); Kinase(2.5x); Signaling(2.46x)
0x8850,2,51,8.5,6.0,51,17,44,Unclassified,0,1.0,0,0,
0xA186,2,98,16.2,6.0,98,35,83,Unclassified,0,1.0,0,0,
0x7650,2,99,16.6,6.0,99,31,85,Unclassified,0,1.0,0,0,
0x1B6D,2,173,29.4,5.9,173,52,140,Phosphatase,8.17,0.005787025400183887,3,1,Phosphatase(8.17x)
0x6DB4,2,279,47.5,5.9,279,84,230,Transport,2.01,0.0011260113789060278,21,1,Transport(2.01x)
0xD082,2,375,63.9,5.9,375,115,314,Chromatin,4.95,2.9935106050705343e-07,15,2,Chromatin(4.95x); DNA repair(4.29x)
0x5082,2,159,26.9,5.9,159,43,132,Unclassified,0,1.0,0,0,
0x596B,2,130,22.0,5.9,130,46,105,Transport,2.1,0.008724790373537713,12,1,Transport(2.1x)
0x1628,2,128,21.6,5.9,128,51,108,Signaling,2.4,0.0020614505218933526,13,1,Signaling(2.4x)
0x7DF5,2,180,30.4,5.9,180,54,147,Kinase,2.54,0.00017635904177136662,17,1,Kinase(2.54x)
0x7725,2,83,14.3,5.8,83,25,69,Unclassified,0,1.0,0,0,
0x25AD,2,266,46.1,5.8,266,86,221,Cytoskeleton,5.07,0.0011502208781339505,6,1,Cytoskeleton(5.07x)
0x9082,2,153,26.5,5.8,153,59,131,Unclassified,0,1.0,0,0,
0x2962,2,237,40.6,5.8,237,62,203,Chromatin,3.67,0.005636163762662714,6,2,Chromatin(3.67x); Nuc acid bind(1.87x)
0x9420,2,84,14.5,5.8,84,30,69,Nuc acid bind,2.24,0.005852884764684316,11,1,Nuc acid bind(2.24x)
0xD581,2,254,44.0,5.8,254,86,217,DNA repair,3.28,0.002941195608362409,8,3,DNA repair(3.28x); Kinase(2.16x); Signaling(2.08x)
0x4208,2,300,52.1,5.8,300,102,269,Unclassified,0,1.0,0,0,
0x7DF6,2,193,33.4,5.8,193,64,162,RNA processing,3.39,0.002274710645949783,8,3,RNA processing(3.39x); Kinase(2.15x); Nuc acid bind(2.0x)
0xF7D7,2,69,11.8,5.8,69,21,54,Kinase,3.85,7.874166299312103e-05,10,1,Kinase(3.85x)
0x7618,2,160,27.7,5.8,160,54,132,Unclassified,0,1.0,0,0,
0xD08D,2,179,30.9,5.8,179,59,157,Cytoskeleton,4.92,0.00868160506209152,4,2,Cytoskeleton(4.92x); DNA repair(3.59x)
0x1081,2,54,9.3,5.8,54,16,45,Kinase,3.03,0.009456473389227612,6,1,Kinase(3.03x)
0x608D,2,57,9.8,5.8,57,20,43,Unclassified,0,1.0,0,0,
0x5081,2,58,9.9,5.8,58,18,47,DNA repair,7.83,0.0014115149117806625,4,1,DNA repair(7.83x)
0xF5D0,2,61,10.6,5.8,61,27,55,DNA repair,5.22,0.006628851944920508,4,2,DNA repair(5.22x); Kinase(3.29x)
0x7657,2,124,21.7,5.7,124,46,108,Unclassified,0,1.0,0,0,
0x6B42,2,112,19.7,5.7,112,31,85,Signaling,3.04,0.0009618056238854062,10,1,Signaling(3.04x)
0x2362,2,187,32.8,5.7,187,40,152,Unclassified,0,1.0,0,0,
0xD09D,2,435,76.6,5.7,435,133,352,Chromatin,3.99,9.9229799230278e-06,14,3,Chromatin(3.99x); Cytoskeleton(3.28x); DNA repair(2.92x)
0x76DB,2,95,16.6,5.7,95,26,77,RNA processing,6.26,0.00029361639269417645,6,1,RNA processing(6.26x)
0x6CA2,2,58,10.2,5.7,58,17,51,Unclassified,0,1.0,0,0,
0xA420,2,67,11.7,5.7,67,23,66,Unclassified,0,1.0,0,0,
0xD8AD,2,350,61.9,5.7,350,102,285,Protein folding,3.79,0.00029348886962466775,10,3,Protein folding(3.79x); DNA repair(3.11x); Chromatin(2.98x)
0xF7D5,2,82,14.3,5.7,82,22,61,RNA processing,4.94,0.007811882355941779,4,1,RNA processing(4.94x)
0x7457,2,75,13.1,5.7,75,26,65,Chromatin,5.84,0.00445485776361685,4,1,Chromatin(5.84x)
0x50BD,2,61,10.6,5.7,61,20,52,Nuc acid bind,2.74,0.0024951299701239,9,1,Nuc acid bind(2.74x)
0x7DB7,2,70,12.3,5.7,70,20,58,Unclassified,0,1.0,0,0,
