word_hex,word_length,occurrences,expected,token_enrichment,carrier_proteins,carrier_genes_go,carrier_genes_total,primary_function,primary_func_enrichment,primary_func_p_value,primary_func_carriers_in_cat,n_significant_functions,all_significant_functions
0x8A18,2,199,15.5,12.9,199,64,173,Nuc acid bind,1.92,0.00660895658031081,16,1,Nuc acid bind(1.92x)
0x7797,2,93,7.2,12.8,93,33,71,RNA processing,14.25,7.10255398313478e-10,10,2,RNA processing(14.25x); Nuc acid bind(4.18x)
0x0A28,2,162,12.8,12.7,162,41,116,Chromatin,3.84,0.004140624983726406,6,1,Chromatin(3.84x)
0x3560,2,87,6.8,12.7,87,22,60,Unclassified,0,1.0,0,0,
0x6F7D,2,120,9.5,12.6,120,24,68,Unclassified,0,1.0,0,0,
0x3650,2,68,5.4,12.6,68,16,49,Cell adhesion,15.28,0.007259167006768869,2,1,Cell adhesion(15.28x)
0x0A20,2,160,12.8,12.5,160,32,107,RNA processing,5.88,0.004365447472916405,4,1,RNA processing(5.88x)
0x28A2,2,571,46.5,12.3,571,142,393,Chromatin,2.59,0.0008885601663341503,14,2,Chromatin(2.59x); Nuc acid bind(1.84x)
0x7790,2,59,4.8,12.3,59,17,51,Unclassified,0,1.0,0,0,
0x8825,2,168,13.9,12.1,168,29,143,DNA repair,5.04,0.007433802993353631,4,1,DNA repair(5.04x)
0xB560,2,75,6.3,11.9,75,28,69,Unclassified,0,1.0,0,0,
0xE568,2,57,4.8,11.8,57,15,48,Unclassified,0,1.0,0,0,
0x75DE,2,82,7.0,11.7,82,29,58,Signaling,3.33,0.00018843684106924848,11,1,Signaling(3.33x)
0x35D3,2,89,7.6,11.6,89,19,74,Unclassified,0,1.0,0,0,
0x3568,2,88,7.7,11.5,88,20,66,Unclassified,0,1.0,0,0,
0x8A25,2,186,16.5,11.3,186,40,130,Chromatin,3.94,0.003647371300383264,6,1,Chromatin(3.94x)
0x8A2B,2,57,5.1,11.2,57,17,44,Structural,8.78,0.004348044817815086,3,1,Structural(8.78x)
0x9A69,2,404,36.4,11.1,404,115,293,Nuc acid bind,4.33,2.6033315647861966e-29,65,2,Nuc acid bind(4.33x); RNA processing(4.09x)
0x8420,2,66,6.0,11.0,66,13,55,Unclassified,0,1.0,0,0,
0x8821,2,77,7.0,11.0,77,22,66,Unclassified,0,1.0,0,0,
0x75DC,2,105,9.7,10.8,105,25,65,Unclassified,0,1.0,0,0,
